,solver,jit_time,ave_run_time,ave_distance,jit_grad_time,jit_vmap_time,ave_grad_run_time,construction_time,step_count,tol,cpus,gpus,cheb_order,exp_order,vmap,num_inputs,test
217,dyson,1.7734246253967285,0.00814608097076416,0.0007082164051287304,2.560659408569336,1.7433621883392334,0.016650607585906984,2.6065738201141357,40000.0,0.0,0,1,1,2,1,1,0
218,dyson,2.1629793643951416,0.008928792476654053,0.0007082359651064317,3.1488935947418213,2.21427845954895,0.018261435031890868,5.680079221725464,40000.0,0.0,0,1,2,2,1,1,0
219,dyson,1.4087302684783936,0.008014035224914551,8.537148692990098e-06,2.2635726928710938,1.3759629726409912,0.016466617584228516,1.6479363441467285,40000.0,0.0,0,1,0,3,1,1,0
220,dyson,1.8060998916625977,0.009864013195037841,8.533947046552832e-06,2.9598371982574463,1.9062180519104004,0.020612425804138183,2.7093067169189453,40000.0,0.0,0,1,1,3,1,1,0
221,magnus,2.405771255493164,0.1020528244972229,2.282324652809746e-08,4.522500514984131,2.4408013820648193,0.3623306179046631,18.87221908569336,40000.0,0.0,0,1,1,5,1,1,0
222,dyson,2.4250457286834717,0.014765751361846925,8.533652994511143e-06,3.7286536693573,2.398620128631592,0.03009988069534302,6.123743295669556,40000.0,0.0,0,1,2,3,1,1,0
223,dyson,1.4303319454193115,0.00835108757019043,1.3786238753300853e-07,2.364840507507324,1.4025144577026367,0.017350804805755616,1.7092456817626953,40000.0,0.0,0,1,0,4,1,1,0
224,dyson,2.064197540283203,0.0151684308052063,3.026524668246578e-08,4.8600547313690186,2.0508222579956055,0.0304345965385437,2.919992685317993,40000.0,0.0,0,1,1,4,1,1,0
225,dyson,2.7389438152313232,0.037368648052215576,8.596855306458444e-09,4.355894327163696,2.761415481567383,0.07405606985092163,8.608485221862793,40000.0,0.0,0,1,2,4,1,1,0
226,dyson,1.5089564323425293,0.00893505334854126,1.3503275330639002e-07,2.511517286300659,1.4700427055358887,0.018639509677886964,1.7339565753936768,40000.0,0.0,0,1,0,5,1,1,0
227,dyson,2.1497538089752197,0.027341341972351073,2.2822533610490307e-08,3.6812005043029785,2.228519916534424,0.05571610450744629,6.367661476135254,40000.0,0.0,0,1,1,5,1,1,0
228,dyson,3.581725597381592,0.11083912134170532,1.7509112546689497e-10,5.838768720626831,3.519538402557373,0.21768330335617064,54.069743156433105,40000.0,0.0,0,1,2,5,1,1,0
229,dyson,1.4051916599273682,0.008625166416168213,0.00045369491182546445,2.1249778270721436,1.3969476222991943,0.01830946922302246,1.8725860118865967,50000.0,0.0,0,1,0,2,1,1,0
230,dyson,1.9667654037475586,0.009512214660644532,0.00045369855553207655,2.8192291259765625,1.9361467361450195,0.019587178230285645,4.417665004730225,50000.0,0.0,0,1,1,2,1,1,0
231,dyson,2.471194267272949,0.010650148391723633,0.0004537110803938709,3.462998390197754,2.4589145183563232,0.02163764715194702,4.337887763977051,50000.0,0.0,0,1,2,2,1,1,0
232,dyson,1.4684734344482422,0.009248521327972412,4.38249467627993e-06,2.301856756210327,1.4592981338500977,0.019343576431274413,1.6474857330322266,50000.0,0.0,0,1,0,3,1,1,0
233,dyson,2.0330419540405273,0.011819355487823487,4.380042484016369e-06,3.186810255050659,2.035414457321167,0.024325971603393556,4.483245372772217,50000.0,0.0,0,1,1,3,1,1,0
234,dyson,2.664414644241333,0.01789565324783325,4.379874228029634e-06,4.029663801193237,2.6693716049194336,0.03621620416641235,4.687017440795898,50000.0,0.0,0,1,2,3,1,1,0
235,dyson,1.5157475471496582,0.009879329204559327,8.747986633782713e-08,2.520151138305664,1.4658267498016357,0.020614984035491942,1.6981630325317383,50000.0,0.0,0,1,0,4,1,1,0
